0, value, target
24127,729.528,731.716
24128,729.536,731.725
24129,729.545,731.734
24130,729.558,731.747
24131,729.571,731.759
24132,729.583,731.772
24133,729.596,731.785
24134,729.612,731.801
24135,729.735,731.924
24136,729.879,732.068
24137,730.022,732.212
24138,730.165,732.356
24139,730.309,732.499
24140,730.452,732.643
24141,730.595,732.787
24142,730.739,732.931
24143,730.882,733.074
24144,731.025,733.218
24145,731.176,733.37
24146,731.336,733.53
24147,731.489,733.684
24148,731.64,733.835
24149,731.791,733.987
24150,731.795,733.99
24151,731.86,734.056
24152,732.072,734.268
24153,732.281,734.478
24154,732.353,734.55
24155,732.423,734.621
24156,732.427,734.625
24157,732.432,734.629
24158,732.457,734.654
24159,732.481,734.678
24160,732.513,734.71
24161,732.683,734.881
24162,732.715,734.913
24163,732.879,735.078
24164,733.042,735.241
24165,732.965,735.164
24166,732.889,735.087
24167,732.812,735.011
24168,732.735,734.934
24169,732.659,734.857
24170,732.538,734.735
24171,732.418,734.615
24172,732.27,734.467
24173,732.129,734.326
24174,732.019,734.215
24175,731.909,734.105
24176,731.799,733.995
24177,731.689,733.884
24178,731.579,733.774
24179,731.469,733.664
24180,731.473,733.668
24181,731.302,733.496
24182,731.131,733.324
24183,730.959,733.152
24184,730.926,733.119
24185,730.893,733.085
24186,730.859,733.052
24187,730.826,733.019
24188,730.859,733.052
24189,730.893,733.085
24190,730.926,733.119
24191,730.822,733.015
24192,730.889,733.082
24193,730.823,733.016
24194,730.725,732.917
24195,730.758,732.95
24196,730.791,732.984
24197,730.858,733.051
24198,730.925,733.117
24199,730.991,733.184
24200,731.102,733.296
24201,731.212,733.406
24202,731.317,733.511
24203,731.414,733.608
24204,731.481,733.675
24205,731.514,733.709
24206,731.547,733.742
24207,731.647,733.842
24208,731.747,733.943
24209,731.847,734.043
24210,731.833,734.029
24211,731.933,734.129
24212,732.033,734.229
24213,732.133,734.33
24214,732.233,734.43
24215,732.333,734.53
24216,732.433,734.631
24217,732.533,734.731
24218,732.567,734.764
24219,732.6,734.798
24220,732.633,734.831
24221,732.667,734.865
24222,732.667,734.865
24223,732.667,734.865
24224,732.633,734.831
24225,732.667,734.864
24226,732.7,734.898
24227,732.7,734.898
24228,732.633,734.831
24229,732.567,734.764
24230,732.5,734.698
24231,732.433,734.631
24232,732.367,734.564
24233,732.376,734.573
24234,732.385,734.582
24235,732.352,734.549
24236,732.318,734.515
24237,732.179,734.376
24238,732.04,734.236
24239,731.899,734.095
24240,731.736,733.931
24241,731.573,733.767
24242,731.409,733.604
24243,731.27,733.464
24244,731.131,733.325
24245,730.992,733.185
24246,730.829,733.022
24247,730.666,732.858
24248,730.499,732.691
24249,730.325,732.516
24250,730.125,732.315
24251,729.918,732.108
24252,729.711,731.9
24253,729.495,731.684
24254,729.341,731.529
24255,729.115,731.302
24256,728.881,731.068
24257,728.626,730.812
24258,728.437,730.623
24259,728.304,730.489
24260,728.171,730.355
24261,728.057,730.241
24262,727.902,730.085
24263,727.671,729.854
24264,727.44,729.622
24265,727.285,729.467
24266,727.129,729.311
24267,727.002,729.183
24268,726.874,729.055
24269,726.748,728.929
24270,726.645,728.825
24271,726.542,728.721
24272,726.523,728.703
24273,726.455,728.634
24274,726.394,728.573
24275,726.332,728.511
24276,726.295,728.474
24277,726.207,728.385
24278,726.172,728.351
24279,726.097,728.275
24280,726.03,728.209
24281,725.971,728.149
24282,725.911,728.089
24283,725.875,728.053
24284,725.829,728.006
24285,725.789,727.966
24286,725.756,727.933
24287,725.744,727.921
24288,725.733,727.91
24289,725.666,727.843
24290,725.599,727.776
24291,725.514,727.69
24292,725.452,727.628
24293,725.362,727.538
24294,725.266,727.442
24295,725.142,727.318
24296,724.998,727.173
24297,724.865,727.039
24298,724.731,726.906
24299,724.587,726.761
24300,724.442,726.615
24301,724.275,726.448
24302,724.024,726.196
24303,723.798,725.969
24304,723.527,725.698
24305,723.249,725.419
24306,723.099,725.268
24307,722.911,725.079
24308,722.672,724.84
24309,722.481,724.649
24310,722.27,724.437
24311,722.058,724.225
24312,721.775,723.94
24313,721.549,723.714
24314,721.338,723.502
24315,721.126,723.29
24316,720.843,723.005
24317,720.559,722.721
24318,720.275,722.436
24319,719.992,722.152
24320,719.9,722.06
24321,719.796,721.955
24322,719.741,721.9
24323,719.602,721.761
24324,719.47,721.628
24325,719.365,721.523
24326,719.282,721.439
24327,719.309,721.467
24328,719.336,721.494
24329,719.375,721.533
24330,719.43,721.588
24331,719.506,721.665
24332,719.403,721.561
24333,719.3,721.458
24334,719.234,721.392
24335,719.176,721.333
24336,718.99,721.147
24337,718.893,721.049
24338,718.796,720.952
24339,718.7,720.856
24340,718.672,720.828
24341,718.781,720.938
24342,718.964,721.121
24343,719.042,721.199
24344,719.135,721.293
24345,719.228,721.386
24346,719.379,721.537
24347,719.547,721.706
24348,719.715,721.875
24349,719.884,722.044
24350,719.858,722.018
24351,719.727,721.886
24352,719.597,721.756
24353,719.566,721.724
24354,719.534,721.693
24355,719.451,721.61
24356,719.368,721.526
24357,719.175,721.332
24358,718.981,721.138
24359,718.788,720.944
24360,718.565,720.721
24361,718.322,720.477
24362,718.258,720.413
24363,718.12,720.275
24364,717.982,720.136
24365,717.819,719.972
24366,717.656,719.808
24367,717.459,719.612
24368,717.258,719.41
24369,717.027,719.178
24370,716.767,718.917
24371,716.368,718.518
24372,715.969,718.117
24373,715.602,717.749
24374,715.221,717.366
24375,714.839,716.983
24376,714.472,716.615
24377,714.087,716.23
24378,713.702,715.844
24379,713.318,715.457
24380,713.136,715.275
24381,712.963,715.102
24382,712.79,714.928
24383,712.538,714.675
24384,712.286,714.423
24385,712.086,714.222
24386,711.885,714.021
24387,711.685,713.82
24388,711.485,713.619
24389,711.284,713.418
24390,711.096,713.23
24391,710.93,713.062
24392,710.763,712.895
24393,710.671,712.803
24394,710.579,712.711
24395,710.513,712.644
24396,710.446,712.577
24397,710.413,712.544
24398,710.384,712.515
24399,710.384,712.515
24400,710.384,712.515
24401,710.384,712.515
24402,710.384,712.515
24403,710.384,712.515
24404,710.384,712.515
24405,710.384,712.515
24406,710.384,712.515
24407,710.384,712.515
24408,710.384,712.515
24409,710.384,712.515
24410,710.184,712.314
24411,710.092,712.222
24412,710,712.13
24413,710,712.13
24414,709.998,712.128
24415,709.998,712.128
24416,709.998,712.128
24417,709.997,712.127
24418,709.997,712.127
24419,709.995,712.125
24420,709.993,712.123
24421,709.991,712.121
24422,709.989,712.119
24423,709.987,712.116
24424,709.984,712.114
24425,709.984,712.114
24426,709.984,712.114
24427,709.981,712.111
24428,709.979,712.109
24429,709.897,712.026
24430,709.894,712.024
24431,709.892,712.021
24432,709.808,711.938
24433,709.764,711.893
24434,709.761,711.89
24435,709.758,711.888
24436,709.714,711.843
24437,709.669,711.798
24438,709.624,711.753
24439,709.579,711.708
24440,709.496,711.625
24441,709.413,711.542
24442,709.33,711.458
24443,709.328,711.456
24444,709.328,711.456
24445,709.325,711.453
24446,709.323,711.451
24447,709.24,711.368
24448,709.157,711.285
24449,709.077,711.204
24450,708.979,711.106
24451,708.873,711
24452,708.756,710.882
24453,708.625,710.751
24454,708.494,710.619
24455,708.361,710.486
24456,708.227,710.352
24457,708.094,710.218
24458,707.931,710.054
24459,707.847,709.971
24460,707.767,709.89
24461,707.686,709.809
24462,707.686,709.809
24463,707.646,709.769
24464,707.563,709.686
24465,707.48,709.603
24466,707.405,709.527
24467,707.33,709.452
24468,707.292,709.414
24469,707.253,709.375
24470,707.253,709.375
24471,707.253,709.375
24472,707.253,709.375
24473,707.256,709.378
24474,707.303,709.425
24475,707.394,709.516
24476,707.486,709.608
24477,707.485,709.608
24478,707.485,709.608
24479,707.486,709.608
24480,707.675,709.798
24481,707.902,710.026
24482,708.142,710.266
24483,708.395,710.52
24484,708.662,710.788
24485,708.928,711.055
24486,709.195,711.322
24487,709.464,711.592
24488,709.763,711.892
24489,710.052,712.182
24490,710.257,712.388
24491,710.463,712.594
24492,710.579,712.711
24493,710.787,712.919
24494,710.958,713.091
24495,711.165,713.299
24496,711.408,713.543
24497,711.652,713.787
24498,711.858,713.994
24499,712.064,714.201
24500,712.271,714.408
24501,712.487,714.625
24502,712.703,714.842
24503,712.837,714.975
24504,712.916,715.054
24505,712.96,715.099
24506,713.005,715.144
24507,713.221,715.361
24508,713.437,715.577
24509,713.745,715.886
24510,713.882,716.023
24511,713.885,716.027
24512,713.889,716.03
24513,713.892,716.034
24514,713.859,716
24515,713.826,715.967
24516,713.793,715.934
24517,713.759,715.901
24518,713.724,715.865
24519,713.701,715.842
24520,713.678,715.819
24521,713.656,715.797
24522,713.722,715.863
24523,713.7,715.841
24524,713.712,715.853
24525,713.688,715.829
24526,713.662,715.803
24527,713.636,715.777
24528,713.613,715.754
24529,713.59,715.73
24530,713.566,715.707
24531,713.533,715.674
24532,713.513,715.653
24533,713.479,715.62
24534,713.523,715.663
24535,713.652,715.793
24536,713.78,715.921
24537,713.913,716.055
24538,714.046,716.188
24539,714.087,716.229
24540,714.161,716.303
24541,714.337,716.48
24542,714.533,716.676
24543,714.726,716.87
24544,714.859,717.004
24545,714.993,717.138
24546,715.095,717.24
24547,715.196,717.342
24548,715.398,717.544
24549,715.598,717.745
24550,715.798,717.945
24551,716.045,718.193
24552,716.291,718.44
24553,716.569,718.719
24554,716.849,718.999
24555,717.129,719.28
24556,717.409,719.561
24557,717.689,719.842
24558,717.966,720.12
24559,718.244,720.398
24560,718.521,720.677
24561,718.799,720.955
24562,719.064,721.221
24563,719.341,721.499
24564,719.552,721.711
24565,719.59,721.749
24566,719.628,721.787
24567,719.662,721.821
24568,719.779,721.938
24569,719.846,722.006
24570,719.863,722.023
24571,719.896,722.056
24572,719.911,722.071
24573,719.928,722.087
24574,720.028,722.188
24575,720.128,722.288
24576,720.259,722.42
24577,720.308,722.468
24578,720.258,722.419
24579,720.126,722.286
24580,719.994,722.154
24581,719.979,722.139
24582,719.965,722.125
24583,719.872,722.032
24584,719.69,721.849
24585,719.508,721.666
24586,719.326,721.484
24587,719.144,721.301
24588,718.956,721.113
24589,718.745,720.901
24590,718.534,720.689
24591,718.323,720.478
24592,718.112,720.266
24593,717.901,720.055
24594,717.69,719.843
24595,717.557,719.709
24596,717.541,719.693
24597,717.523,719.676
24598,717.424,719.576
24599,717.258,719.41
24600,717.225,719.377
24601,717.176,719.327
24602,717.126,719.278
24603,717.126,719.278
24604,717.126,719.277
24605,717.126,719.277
24606,717.126,719.277
24607,717.113,719.264
24608,717.148,719.299
24609,717.217,719.368
24610,717.286,719.438
24611,717.191,719.343
24612,717.096,719.247
24613,717.096,719.248
24614,717.138,719.289
24615,717.18,719.331
24616,717.221,719.373
24617,717.262,719.414
24618,717.24,719.391
24619,717.24,719.391
24620,717.234,719.386
24621,717.228,719.38
24622,717.222,719.374
24623,717.13,719.281
24624,717.038,719.189
24625,716.945,719.096
24626,716.734,718.885
24627,716.524,718.674
24628,716.478,718.627
24629,716.385,718.534
24630,716.174,718.322
24631,716.002,718.15
24632,715.831,717.978
24633,715.61,717.757
24634,715.39,717.536
24635,715.169,717.314
24636,714.948,717.093
24637,714.786,716.931
24638,714.576,716.72
24639,714.623,716.767
24640,714.671,716.815
24641,714.719,716.863
24642,714.781,716.925
24643,714.714,716.858
24644,714.696,716.84
24645,714.685,716.829
24646,714.675,716.819
24647,714.665,716.809
24648,714.725,716.87
24649,714.786,716.93
24650,714.851,716.996
24651,714.918,717.062
24652,714.924,717.068
24653,715.016,717.161
24654,715.108,717.253
24655,715.2,717.346
24656,715.294,717.44
24657,715.388,717.534
24658,715.317,717.463
24659,715.41,717.556
24660,715.616,717.763
24661,715.671,717.818
24662,715.725,717.873
24663,715.78,717.927
24664,715.834,717.981
24665,715.888,718.036
24666,715.942,718.09
24667,715.998,718.146
24668,716.054,718.202
24669,715.884,718.032
24670,715.684,717.831
24671,715.484,717.63
24672,715.369,717.515
24673,715.335,717.481
24674,715.283,717.429
24675,715.286,717.432
24676,715.29,717.436
24677,715.293,717.439
24678,715.159,717.304
24679,715.162,717.308
24680,715.166,717.311
24681,715.169,717.315
24682,715.103,717.248
24683,715.037,717.183
24684,715.109,717.254
24685,715.18,717.326
24686,715.252,717.398
24687,715.325,717.471
24688,715.397,717.543
24689,715.344,717.49
24690,715.178,717.324
24691,715.111,717.257
24692,715.012,717.157
24693,714.887,717.032
24694,714.761,716.906
24695,714.636,716.78
24696,714.708,716.852
24697,714.618,716.762
24698,714.529,716.673
24699,714.537,716.681
24700,714.557,716.701
24701,714.595,716.739
24702,714.481,716.624
24703,714.473,716.617
24704,714.377,716.52
24705,714.217,716.359
24706,714.056,716.198
24707,713.892,716.034
24708,713.867,716.008
24709,713.703,715.844
24710,713.585,715.726
24711,713.466,715.607
24712,713.477,715.618
24713,713.488,715.628
24714,713.362,715.502
24715,713.275,715.415
24716,713.12,715.259
24717,712.964,715.103
24718,712.837,714.976
24719,712.791,714.929
24720,712.744,714.882
24721,712.71,714.848
24722,712.708,714.847
24723,712.734,714.872
24724,712.759,714.898
24725,712.785,714.923
24726,712.613,714.751
24727,712.638,714.776
24728,712.663,714.801
24729,712.607,714.745
24730,712.569,714.707
24731,712.513,714.651
24732,712.51,714.647
24733,712.4,714.537
24734,712.396,714.533
24735,712.438,714.576
24736,712.481,714.618
24737,712.527,714.665
24738,712.574,714.712
24739,712.621,714.759
24740,712.621,714.759
24741,712.623,714.761
24742,712.625,714.763
24743,712.556,714.694
24744,712.487,714.624
24745,712.377,714.514
24746,712.336,714.473
24747,712.295,714.432
24748,712.224,714.361
24749,712.199,714.336
24750,712.174,714.311
24751,712.149,714.285
24752,712.123,714.26
24753,712.098,714.234
24754,712.072,714.208
24755,712.046,714.182
24756,712.019,714.155
24757,711.992,714.128
24758,711.967,714.103
24759,711.942,714.077
24760,711.916,714.052
24761,711.891,714.027
24762,711.888,714.023
24763,711.885,714.02
24764,711.818,713.954
24765,711.706,713.841
24766,711.593,713.728
24767,711.481,713.615
24768,711.368,713.502
24769,711.367,713.501
24770,711.401,713.535
24771,711.435,713.57
24772,711.469,713.604
24773,711.443,713.578
24774,711.435,713.569
24775,711.54,713.674
24776,711.645,713.78
24777,711.773,713.908
24778,711.972,714.108
24779,712.077,714.214
24780,712.198,714.334
24781,712.318,714.455
24782,712.439,714.577
24783,712.56,714.698
24784,712.681,714.819
24785,712.802,714.941
24786,712.918,715.056
24787,713.033,715.172
24788,713.146,715.286
24789,713.26,715.4
24790,713.374,715.514
24791,713.405,715.545
24792,713.496,715.637
24793,713.588,715.728
24794,713.743,715.884
24795,713.897,716.039
24796,714.052,716.194
24797,714.207,716.349
24798,714.362,716.505
24799,714.403,716.546
24800,714.41,716.553
24801,714.417,716.56
24802,714.425,716.568
24803,714.563,716.707
24804,714.685,716.829
24805,714.693,716.837
24806,714.701,716.845
24807,714.686,716.83
24808,714.599,716.743
24809,714.607,716.751
24810,714.6,716.744
24811,714.593,716.737
24812,714.587,716.731
24813,714.587,716.73
24814,714.611,716.755
24815,714.651,716.795
24816,714.763,716.907
24817,714.813,716.958
24818,714.864,717.008
24819,714.864,717.009
24820,714.865,717.009
24821,714.947,717.092
24822,714.948,717.093
24823,714.948,717.093
24824,714.949,717.094
24825,714.949,717.094
24826,714.95,717.094
24827,714.95,717.095
24828,714.95,717.095
24829,715.04,717.186
24830,715.053,717.198
24831,715.142,717.288
24832,715.231,717.377
24833,715.32,717.466
24834,715.409,717.555
24835,715.498,717.644
24836,715.587,717.733
24837,715.598,717.745
24838,715.621,717.768
24839,715.652,717.799
24840,715.684,717.831
24841,715.696,717.843
24842,715.708,717.855
24843,715.714,717.862
24844,715.695,717.842
24845,715.66,717.807
24846,715.548,717.694
24847,715.497,717.644
24848,715.447,717.593
24849,715.446,717.592
24850,715.446,717.592
24851,715.445,717.592
24852,715.445,717.591
24853,715.444,717.591
24854,715.444,717.59
24855,715.443,717.59
24856,715.443,717.589
24857,715.443,717.589
24858,715.378,717.524
24859,715.224,717.369
24860,715.147,717.292
24861,714.992,717.137
24862,714.838,716.983
24863,714.749,716.893
24864,714.662,716.806
24865,714.508,716.652
24866,714.422,716.565
24867,714.348,716.491
24868,714.267,716.41
24869,714.177,716.32
24870,714.148,716.29
24871,714.126,716.268
24872,714.104,716.246
24873,714.086,716.228
24874,713.986,716.128
24875,713.92,716.061
24876,713.863,716.005
24877,713.808,715.95
24878,713.753,715.894
24879,713.698,715.839
24880,713.643,715.784
24881,713.589,715.729
24882,713.534,715.674
24883,713.479,715.619
24884,713.424,715.564
24885,713.369,715.509
24886,713.314,715.454
24887,713.259,715.399
24888,713.269,715.409
24889,713.249,715.389
24890,713.226,715.365
24891,713.202,715.342
24892,713.179,715.319
24893,713.091,715.23
24894,713,715.139
24895,713.008,715.147
24896,712.948,715.086
24897,712.952,715.09
24898,712.952,715.091
24899,712.953,715.092
24900,712.893,715.032
24901,712.845,714.984
24902,712.797,714.935
24903,712.744,714.882
24904,712.774,714.912
24905,712.771,714.909
24906,712.77,714.908
24907,712.77,714.908
24908,712.767,714.905
24909,712.764,714.903
24910,712.762,714.9
24911,712.755,714.893
24912,712.754,714.892
24913,712.751,714.889
24914,712.75,714.888
24915,712.747,714.885
24916,712.744,714.882
24917,712.741,714.879
24918,712.738,714.876
24919,712.765,714.903
24920,712.795,714.934
24921,712.828,714.966
24922,712.86,714.999
24923,712.86,714.999
24924,712.86,714.999
